type,id,accountstate,date
client,139,EXITED,25/06/2015
client,140,EXITED,25/06/2015
client,141,EXITED,27/07/2015
client,142,EXITED,25/06/2015
client,143,EXITED,30/06/2015
client,144,EXITED,25/06/2015
client,145,EXITED,28/07/2015
client,146,EXITED,27/01/2016
client,148,EXITED,27/01/2016
client,151,EXITED,27/01/2016
client,152,EXITED,24/11/2015
client,153,EXITED,27/01/2016
client,160,EXITED,27/01/2016
client,162,EXITED,27/01/2016
client,163,EXITED,27/01/2016
client,165,EXITED,25/06/2015
client,166,EXITED,03/12/2015
client,167,EXITED,03/12/2015
client,168,EXITED,03/12/2015
client,169,EXITED,03/12/2015
client,170,EXITED,03/12/2015
client,171,EXITED,03/12/2015
client,172,EXITED,03/12/2015
client,173,EXITED,03/12/2015
client,174,EXITED,03/12/2015
client,175,EXITED,03/12/2015
client,176,EXITED,03/12/2015
client,177,EXITED,03/12/2015
client,178,EXITED,03/12/2015
client,179,EXITED,03/12/2015
client,181,EXITED,27/01/2016
client,182,EXITED,26/08/2015
client,183,EXITED,27/01/2016
client,185,EXITED,24/11/2015
client,186,EXITED,14/01/2016
client,187,EXITED,25/06/2015
client,188,EXITED,25/06/2015
client,189,EXITED,03/12/2015
client,190,EXITED,03/12/2015
client,191,EXITED,03/12/2015
client,192,EXITED,03/12/2015
client,193,EXITED,16/03/2016
client,198,EXITED,27/01/2016
client,199,EXITED,11/02/2016
client,200,EXITED,27/01/2016
client,202,EXITED,10/12/2015
client,205,EXITED,03/12/2015
client,225,EXITED,13/05/2016
client,228,EXITED,04/02/2016
client,237,EXITED,14/04/2016
client,277,EXITED,04/07/2016
client,282,EXITED,07/03/2016
client,284,EXITED,02/10/2015
client,285,EXITED,07/03/2016
client,288,EXITED,05/10/2015
client,293,EXITED,04/07/2016
client,294,EXITED,04/07/2016
client,295,EXITED,04/07/2016
client,296,EXITED,04/07/2016
client,297,EXITED,04/07/2016
client,298,EXITED,18/12/2015
client,299,EXITED,04/07/2016
client,300,EXITED,04/07/2016
client,301,EXITED,03/12/2015
client,302,EXITED,04/07/2016
client,303,EXITED,18/12/2015
client,304,EXITED,04/07/2016
client,305,EXITED,04/07/2016
client,306,EXITED,04/07/2016
client,307,EXITED,04/07/2016
client,308,EXITED,04/07/2016
client,309,EXITED,04/07/2016
client,321,EXITED,08/06/2015
client,325,EXITED,03/07/2015
client,326,EXITED,25/06/2015
client,327,EXITED,25/06/2015
client,336,EXITED,03/12/2015
client,337,EXITED,03/12/2015
client,338,EXITED,03/12/2015
client,339,EXITED,03/12/2015
client,340,EXITED,18/05/2016
client,342,EXITED,03/12/2015
client,343,EXITED,03/12/2015
client,350,EXITED,26/08/2015
client,352,EXITED,04/07/2016
client,354,EXITED,04/07/2016
client,355,EXITED,04/07/2016
client,356,EXITED,05/07/2016
client,357,EXITED,04/07/2016
client,358,EXITED,05/07/2016
client,359,EXITED,19/03/2015
client,360,EXITED,04/07/2016
client,361,EXITED,18/02/2016
client,362,EXITED,04/07/2016
client,363,EXITED,04/07/2016
client,364,EXITED,27/01/2016
client,365,EXITED,27/01/2016
client,367,EXITED,27/01/2016
client,368,EXITED,28/10/2015
client,369,EXITED,27/01/2016
client,370,EXITED,27/01/2016
client,371,EXITED,06/10/2015
client,372,EXITED,27/01/2016
client,373,EXITED,27/01/2016
client,374,EXITED,27/01/2016
client,375,EXITED,24/11/2015
client,378,EXITED,04/07/2016
client,380,EXITED,04/07/2016
client,381,EXITED,04/07/2016
client,382,EXITED,19/03/2015
client,383,EXITED,04/07/2016
client,384,EXITED,04/07/2016
client,385,EXITED,07/03/2016
client,386,EXITED,07/03/2016
client,387,EXITED,27/01/2016
client,388,EXITED,27/01/2016
client,394,EXITED,27/01/2016
client,395,EXITED,14/01/2016
client,396,EXITED,27/01/2016
client,397,EXITED,27/01/2016
client,398,EXITED,04/07/2016
client,399,EXITED,04/07/2016
client,401,EXITED,03/12/2015
client,402,EXITED,03/12/2015
client,403,EXITED,03/12/2015
client,404,EXITED,03/12/2015
client,405,EXITED,03/12/2015
client,406,EXITED,27/01/2016
client,407,EXITED,27/01/2016
client,408,EXITED,27/01/2016
client,409,EXITED,27/01/2016
client,410,EXITED,27/01/2016
client,411,EXITED,27/01/2016
client,412,EXITED,27/01/2016
client,413,EXITED,27/01/2016
client,419,EXITED,25/06/2015
client,420,EXITED,25/06/2015
client,422,EXITED,26/08/2015
client,423,EXITED,25/06/2015
client,424,EXITED,25/06/2015
client,425,EXITED,25/06/2015
client,426,EXITED,25/06/2015
client,427,EXITED,25/06/2015
client,428,EXITED,13/05/2016
client,429,EXITED,25/06/2015
client,430,EXITED,25/06/2015
client,431,EXITED,25/06/2015
client,432,EXITED,25/06/2015
client,433,EXITED,25/06/2015
client,434,EXITED,25/06/2015
client,435,EXITED,25/06/2015
client,437,EXITED,25/06/2015
client,438,EXITED,25/06/2015
client,439,EXITED,25/06/2015
client,440,EXITED,03/12/2015
client,442,EXITED,26/06/2015
client,443,EXITED,26/06/2015
client,445,EXITED,22/03/2016
client,447,EXITED,14/01/2016
client,454,EXITED,25/06/2015
client,455,EXITED,25/06/2015
client,456,EXITED,25/06/2015
client,457,EXITED,25/06/2015
client,458,EXITED,25/06/2015
client,459,EXITED,25/06/2015
client,464,EXITED,25/06/2015
client,465,EXITED,25/06/2015
client,466,EXITED,25/06/2015
client,467,EXITED,25/06/2015
client,468,EXITED,25/06/2015
client,469,EXITED,15/02/2016
client,470,EXITED,25/06/2015
client,471,EXITED,25/06/2015
client,472,EXITED,25/06/2015
client,473,EXITED,25/06/2015
client,474,EXITED,25/06/2015
client,475,EXITED,27/07/2015
client,476,EXITED,25/06/2015
client,477,EXITED,25/06/2015
client,478,EXITED,25/06/2015
client,479,EXITED,25/06/2015
client,480,EXITED,25/06/2015
client,481,EXITED,25/06/2015
client,482,EXITED,25/06/2015
client,483,EXITED,25/06/2015
client,484,EXITED,25/06/2015
client,485,EXITED,25/06/2015
client,486,EXITED,25/06/2015
client,487,EXITED,28/07/2015
client,488,EXITED,25/06/2015
client,489,EXITED,25/06/2015
client,490,EXITED,25/06/2015
client,491,EXITED,25/06/2015
client,492,EXITED,07/09/2015
client,496,EXITED,28/01/2016
client,497,EXITED,28/01/2016
client,498,EXITED,11/02/2016
client,499,EXITED,11/02/2016
client,500,EXITED,28/01/2016
client,501,EXITED,28/01/2016
client,502,EXITED,28/01/2016
client,503,EXITED,11/02/2016
client,504,EXITED,11/02/2016
client,505,EXITED,28/01/2016
client,506,EXITED,11/02/2016
client,507,EXITED,28/01/2016
client,508,EXITED,28/01/2016
client,509,EXITED,11/02/2016
client,510,EXITED,28/01/2016
client,511,EXITED,11/02/2016
client,512,EXITED,28/01/2016
client,514,EXITED,28/01/2016
client,515,EXITED,11/02/2016
client,516,EXITED,11/02/2016
client,517,EXITED,28/01/2016
client,518,EXITED,28/01/2016
client,519,EXITED,28/01/2016
client,521,EXITED,03/12/2015
client,524,EXITED,16/09/2015
client,526,EXITED,28/10/2015
client,534,EXITED,04/07/2016
client,535,EXITED,19/03/2015
client,557,EXITED,05/06/2015
client,565,EXITED,11/02/2016
client,566,EXITED,16/09/2015
client,572,EXITED,11/02/2016
client,573,EXITED,14/01/2016
client,574,EXITED,27/01/2016
client,575,EXITED,27/01/2016
client,576,EXITED,27/01/2016
client,578,EXITED,27/01/2016
client,579,EXITED,27/01/2016
client,581,EXITED,28/01/2016
client,582,EXITED,26/06/2015
client,583,EXITED,08/07/2015
client,584,EXITED,16/04/2015
client,585,EXITED,19/06/2015
client,586,EXITED,16/04/2015
client,587,EXITED,27/01/2016
client,588,EXITED,27/01/2016
client,589,EXITED,16/04/2015
client,590,EXITED,16/04/2015
client,591,EXITED,16/04/2015
client,592,EXITED,16/04/2015
client,593,EXITED,08/07/2015
client,594,EXITED,27/01/2016
client,595,EXITED,08/07/2015
client,600,EXITED,26/08/2015
client,617,EXITED,27/01/2016
client,620,EXITED,16/04/2015
client,621,EXITED,28/01/2016
client,622,EXITED,28/01/2016
client,623,EXITED,16/04/2015
client,628,EXITED,28/10/2015
client,632,EXITED,03/12/2015
client,633,EXITED,25/06/2015
client,634,EXITED,25/06/2015
client,635,EXITED,25/06/2015
client,636,EXITED,25/06/2015
client,637,EXITED,25/06/2015
client,638,EXITED,15/02/2016
client,656,EXITED,25/06/2015
client,657,EXITED,25/06/2015
client,658,EXITED,25/06/2015
client,659,EXITED,25/06/2015
client,660,EXITED,25/06/2015
client,663,EXITED,28/01/2016
client,664,EXITED,01/03/2016
client,665,EXITED,13/04/2016
client,666,EXITED,25/06/2015
client,667,EXITED,04/07/2016
client,668,EXITED,04/07/2016
client,669,EXITED,04/07/2016
client,670,EXITED,02/10/2015
client,671,EXITED,05/07/2016
client,676,EXITED,28/01/2016
client,684,EXITED,08/06/2016
client,686,EXITED,28/01/2016
client,690,EXITED,07/03/2016
client,693,EXITED,27/01/2016
client,694,EXITED,27/01/2016
client,695,EXITED,27/01/2016
client,696,EXITED,19/06/2015
client,698,EXITED,25/06/2015
client,699,EXITED,26/02/2016
client,700,EXITED,28/08/2015
client,701,EXITED,16/04/2015
client,702,EXITED,16/04/2015
client,703,EXITED,28/01/2016
client,704,EXITED,16/04/2015
client,705,EXITED,16/04/2015
client,706,EXITED,16/04/2015
client,707,EXITED,10/02/2016
client,708,EXITED,28/01/2016
client,709,EXITED,18/02/2016
client,713,EXITED,04/07/2016
client,714,EXITED,04/07/2016
client,715,EXITED,04/07/2016
client,718,EXITED,02/05/2016
client,733,EXITED,01/10/2015
client,754,EXITED,27/01/2016
client,755,EXITED,27/01/2016
client,756,EXITED,27/01/2016
client,757,EXITED,27/01/2016
client,758,EXITED,27/01/2016
client,759,EXITED,27/01/2016
client,771,EXITED,28/10/2015
client,772,EXITED,05/02/2016
client,773,EXITED,27/01/2016
client,774,EXITED,27/01/2016
client,775,EXITED,27/01/2016
client,795,EXITED,27/01/2016
client,829,EXITED,27/01/2016
client,830,EXITED,16/09/2015
client,831,EXITED,27/01/2016
client,833,EXITED,27/01/2016
client,834,EXITED,27/01/2016
client,835,EXITED,27/01/2016
client,836,EXITED,27/01/2016
client,837,EXITED,25/06/2015
client,838,EXITED,27/01/2016
client,839,EXITED,27/01/2016
client,840,EXITED,27/01/2016
client,841,EXITED,27/01/2016
client,842,EXITED,27/01/2016
client,844,EXITED,27/01/2016
client,845,EXITED,19/03/2015
client,848,EXITED,24/11/2015
client,850,EXITED,28/10/2015
client,851,EXITED,19/03/2015
client,854,EXITED,29/02/2016
client,856,EXITED,11/02/2016
client,859,EXITED,30/03/2016
client,864,EXITED,27/01/2016
client,866,EXITED,29/04/2015
client,867,EXITED,27/01/2016
client,881,EXITED,26/08/2015
client,884,EXITED,04/07/2016
client,888,EXITED,27/01/2016
client,893,EXITED,23/09/2015
client,894,EXITED,23/09/2015
client,895,EXITED,23/09/2015
client,896,EXITED,23/09/2015
client,898,EXITED,23/09/2015
client,899,EXITED,23/09/2015
client,900,EXITED,23/09/2015
client,901,EXITED,23/09/2015
client,902,EXITED,23/09/2015
client,903,EXITED,23/09/2015
client,904,EXITED,23/09/2015
client,905,EXITED,23/09/2015
client,906,EXITED,23/09/2015
client,907,EXITED,23/09/2015
client,909,EXITED,23/09/2015
client,910,EXITED,23/09/2015
client,911,EXITED,03/12/2015
client,912,EXITED,23/09/2015
client,913,EXITED,23/09/2015
client,914,EXITED,23/09/2015
client,915,EXITED,23/09/2015
client,916,EXITED,23/09/2015
client,917,EXITED,23/09/2015
client,918,EXITED,23/09/2015
client,919,EXITED,23/09/2015
client,925,EXITED,29/04/2015
client,926,EXITED,24/09/2015
client,928,EXITED,27/01/2016
client,929,EXITED,27/01/2016
client,930,EXITED,27/01/2016
client,931,EXITED,27/01/2016
client,932,EXITED,27/01/2016
client,933,EXITED,16/09/2015
client,934,EXITED,29/04/2015
client,935,EXITED,29/04/2015
client,936,EXITED,28/10/2015
client,937,EXITED,28/10/2015
client,938,EXITED,27/01/2016
client,941,EXITED,16/03/2016
client,942,EXITED,16/04/2015
client,944,EXITED,29/04/2015
client,945,EXITED,29/04/2015
client,946,EXITED,16/04/2015
client,949,EXITED,16/09/2015
client,950,EXITED,29/04/2015
client,951,EXITED,01/10/2015
client,953,EXITED,29/04/2015
client,955,EXITED,29/04/2015
client,960,EXITED,26/06/2015
client,961,EXITED,26/06/2015
client,963,EXITED,16/04/2015
client,964,EXITED,16/04/2015
client,965,EXITED,16/04/2015
client,966,EXITED,16/04/2015
client,970,EXITED,12/08/2015
client,971,EXITED,16/03/2016
client,974,EXITED,05/10/2015
client,976,EXITED,23/09/2015
client,977,EXITED,03/12/2015
client,978,EXITED,23/09/2015
client,979,EXITED,23/09/2015
client,980,EXITED,16/03/2016
client,984,EXITED,30/09/2015
client,987,EXITED,29/04/2015
client,988,EXITED,16/09/2015
client,992,EXITED,08/09/2015
client,1006,EXITED,27/01/2016
client,1008,EXITED,16/04/2015
client,1009,EXITED,16/04/2015
client,1011,EXITED,16/04/2015
client,1015,EXITED,28/01/2016
client,1022,EXITED,11/05/2016
client,1025,EXITED,16/04/2015
client,1026,EXITED,28/10/2015
client,1027,EXITED,29/04/2015
client,1037,EXITED,05/04/2016
client,1038,EXITED,05/04/2016
client,1039,EXITED,05/04/2016
client,1040,EXITED,05/04/2016
client,1041,EXITED,05/04/2016
client,1043,EXITED,22/02/2016
client,1052,EXITED,29/03/2016
client,1059,EXITED,08/03/2016
client,1060,EXITED,31/03/2016
client,1061,EXITED,31/03/2016
client,1062,EXITED,31/03/2016
client,1063,EXITED,31/03/2016
client,1064,EXITED,01/02/2016
client,1065,EXITED,01/02/2016
client,1066,EXITED,01/02/2016
client,1067,EXITED,01/02/2016
client,1068,EXITED,01/02/2016
client,1069,EXITED,01/02/2016
client,1070,EXITED,01/02/2016
client,1071,EXITED,01/02/2016
client,1072,EXITED,01/02/2016
client,1073,EXITED,01/02/2016
client,1074,EXITED,01/02/2016
client,1075,EXITED,01/02/2016
client,1076,EXITED,01/02/2016
client,1077,EXITED,01/02/2016
client,1078,EXITED,01/02/2016
client,1079,EXITED,01/02/2016
client,1080,EXITED,01/02/2016
client,1081,EXITED,01/02/2016
client,1082,EXITED,28/01/2016
client,1083,EXITED,28/01/2016
client,1084,EXITED,28/01/2016
client,1086,EXITED,06/06/2016
client,1090,EXITED,08/12/2015
client,1091,EXITED,07/12/2015
client,1121,EXITED,01/02/2016
client,1122,EXITED,18/01/2016
client,1123,EXITED,18/01/2016
client,1124,EXITED,09/02/2016
client,1125,EXITED,05/02/2016
client,1128,EXITED,05/02/2016
client,1129,EXITED,05/02/2016
client,1130,EXITED,05/02/2016
client,1136,EXITED,05/02/2016
client,1137,EXITED,05/02/2016
client,1140,EXITED,03/10/2015
client,1141,EXITED,03/10/2015
client,1150,EXITED,31/03/2016
client,1152,EXITED,31/03/2016
client,1153,EXITED,31/03/2016
client,1154,EXITED,31/03/2016
client,1155,EXITED,31/03/2016
client,1156,EXITED,31/03/2016
client,1157,EXITED,31/03/2016
client,1158,EXITED,31/03/2016
client,1159,EXITED,31/03/2016
client,1165,EXITED,01/10/2015
client,1166,EXITED,01/10/2015
client,1167,EXITED,06/04/2016
client,1168,EXITED,01/10/2015
client,1169,EXITED,01/10/2015
client,1170,EXITED,01/10/2015
client,1171,EXITED,28/01/2016
client,1175,EXITED,25/08/2015
client,1176,EXITED,11/02/2016
client,1184,EXITED,23/03/2016
client,1185,EXITED,31/03/2016
client,1186,EXITED,31/03/2016
client,1187,EXITED,31/03/2016
client,1188,EXITED,31/03/2016
client,1189,EXITED,26/04/2016
client,1191,EXITED,26/04/2016
client,1192,EXITED,02/05/2016
client,1194,EXITED,17/05/2016
client,1196,EXITED,26/04/2016
client,1218,EXITED,12/05/2016
client,1219,EXITED,12/05/2016
client,1227,EXITED,06/04/2016
client,1228,EXITED,06/04/2016
client,1229,EXITED,06/04/2016
client,1230,EXITED,06/04/2016
client,1231,EXITED,06/04/2016
client,1232,EXITED,06/04/2016
client,1249,EXITED,29/03/2016
client,1254,EXITED,06/04/2016
client,1255,EXITED,06/04/2016
client,1273,EXITED,05/02/2016
client,1274,EXITED,05/02/2016
client,1275,EXITED,05/02/2016
client,1279,EXITED,27/06/2016
client,1283,EXITED,31/05/2016
client,1301,EXITED,19/07/2016
client,1309,EXITED,07/12/2015
client,1310,EXITED,26/02/2016
client,1320,EXITED,02/02/2016
client,1321,EXITED,05/02/2016
client,1325,EXITED,31/03/2016
client,1331,EXITED,27/01/2016
client,1333,EXITED,27/01/2016
client,1334,EXITED,16/03/2016
client,1335,EXITED,16/03/2016
client,1336,EXITED,16/03/2016
client,1337,EXITED,06/04/2016
client,1339,EXITED,05/04/2016
client,1340,EXITED,05/04/2016
client,1341,EXITED,05/04/2016
client,1342,EXITED,05/04/2016
client,1343,EXITED,04/04/2016
client,1344,EXITED,04/04/2016
client,1345,EXITED,05/04/2016
client,1363,EXITED,05/02/2016
client,1388,EXITED,01/10/2015
client,1389,EXITED,01/10/2015
client,1391,EXITED,01/10/2015
client,1392,EXITED,01/10/2015
client,1393,EXITED,01/10/2015
client,1402,EXITED,12/05/2016
client,1553,EXITED,28/01/2016
client,1554,EXITED,28/01/2016
client,1555,EXITED,28/01/2016
client,1557,EXITED,09/03/2016
client,1559,EXITED,30/03/2016
client,1564,EXITED,07/12/2015
client,1565,EXITED,07/12/2015
client,1566,EXITED,07/12/2015
client,1567,EXITED,07/12/2015
client,1568,EXITED,07/12/2015
client,1587,EXITED,28/01/2016
client,1588,EXITED,28/01/2016
client,1589,EXITED,28/01/2016
client,1590,EXITED,06/10/2015
client,1591,EXITED,25/02/2016
client,1592,EXITED,19/11/2015
client,1593,EXITED,25/02/2016
client,1594,EXITED,25/02/2016
client,1595,EXITED,25/02/2016
client,1596,EXITED,01/02/2016
client,1597,EXITED,05/04/2016
client,1598,EXITED,01/02/2016
client,1599,EXITED,05/04/2016
client,1600,EXITED,20/04/2016
client,1601,EXITED,20/04/2016
client,1602,EXITED,20/04/2016
client,1603,EXITED,06/04/2016
client,1611,EXITED,12/05/2016
client,1617,EXITED,04/04/2016
client,1618,EXITED,18/03/2016
client,1619,EXITED,04/04/2016
client,1631,EXITED,29/02/2016
client,1639,EXITED,05/02/2016
client,1640,EXITED,04/04/2016
client,1641,EXITED,04/04/2016
client,1642,EXITED,01/04/2016
client,1643,EXITED,01/04/2016
client,1644,EXITED,04/04/2016
client,1645,EXITED,04/04/2016
client,1646,EXITED,04/04/2016
client,1647,EXITED,04/04/2016
client,1648,EXITED,04/04/2016
client,1649,EXITED,04/04/2016
client,1651,EXITED,04/04/2016
client,1652,EXITED,04/04/2016
client,1653,EXITED,04/04/2016
client,1654,EXITED,04/04/2016
client,1655,EXITED,04/04/2016
client,1656,EXITED,01/04/2016
client,1657,EXITED,01/04/2016
client,1658,EXITED,01/04/2016
client,1659,EXITED,01/04/2016
client,1660,EXITED,01/04/2016
client,1661,EXITED,01/04/2016
client,1662,EXITED,01/04/2016
client,1663,EXITED,01/04/2016
client,1664,EXITED,01/04/2016
client,1665,EXITED,01/04/2016
client,1671,EXITED,31/05/2016
client,1676,EXITED,25/05/2016
client,1688,EXITED,29/01/2016
client,1689,EXITED,29/01/2016
client,1693,EXITED,12/05/2016
client,1694,EXITED,12/05/2016
client,1712,EXITED,02/06/2016
client,1713,EXITED,02/06/2016
client,1714,EXITED,02/06/2016
client,1715,EXITED,02/06/2016
client,1716,EXITED,20/04/2016
client,1719,EXITED,03/03/2016
client,1720,EXITED,09/03/2016
client,1721,EXITED,03/03/2016
client,1723,EXITED,09/03/2016
client,1727,EXITED,09/03/2016
client,1728,EXITED,09/03/2016
client,1729,EXITED,09/03/2016
client,1730,EXITED,09/03/2016
client,1731,EXITED,03/03/2016
client,1732,EXITED,03/03/2016
client,1733,EXITED,09/03/2016
client,1735,EXITED,04/07/2016
client,1737,EXITED,29/01/2016
client,1739,EXITED,20/04/2016
client,1740,EXITED,20/04/2016
client,1741,EXITED,20/04/2016
client,1743,EXITED,20/04/2016
client,1744,EXITED,20/04/2016
client,1747,EXITED,29/01/2016
client,1778,EXITED,30/03/2016
client,1779,EXITED,30/05/2016
client,1780,EXITED,30/05/2016
client,1781,EXITED,01/10/2015
client,1783,EXITED,30/03/2016
client,1788,EXITED,17/11/2015
client,1790,EXITED,01/10/2015
client,1791,EXITED,22/02/2016
client,1792,EXITED,10/06/2016
client,1793,EXITED,22/02/2016
client,1794,EXITED,22/02/2016
client,1795,EXITED,10/06/2016
client,1796,EXITED,10/06/2016
client,1797,EXITED,29/02/2016
client,1798,EXITED,29/02/2016
client,1816,EXITED,21/04/2016
client,1821,EXITED,05/07/2016
client,1822,EXITED,18/12/2015
client,1833,EXITED,03/06/2016
client,1836,EXITED,19/07/2016
client,1837,EXITED,30/06/2016
client,1838,EXITED,30/06/2016
client,1840,EXITED,14/07/2016
client,1848,EXITED,25/02/2016
client,1849,EXITED,25/02/2016
client,1850,EXITED,25/02/2016
client,1851,EXITED,10/12/2015
client,1852,EXITED,10/12/2015
client,1853,EXITED,10/12/2015
client,1854,EXITED,10/12/2015
client,1855,EXITED,09/12/2015
client,1856,EXITED,18/03/2016
client,1865,EXITED,29/02/2016
client,1884,EXITED,30/03/2016
client,1885,EXITED,30/03/2016
client,1887,EXITED,14/03/2016
client,1888,EXITED,14/03/2016
client,1902,EXITED,10/12/2015
client,1903,EXITED,10/12/2015
client,1904,EXITED,10/12/2015
client,1905,EXITED,31/03/2016
client,1906,EXITED,31/03/2016
client,1907,EXITED,31/03/2016
client,1908,EXITED,11/03/2016
client,1910,EXITED,24/02/2016
client,1916,EXITED,11/02/2016
client,1917,EXITED,22/03/2016
client,1919,EXITED,15/03/2016
client,1922,EXITED,02/02/2016
client,1923,EXITED,02/02/2016
client,1924,EXITED,02/02/2016
client,1926,EXITED,02/02/2016
client,1940,EXITED,22/04/2016
client,1942,EXITED,23/02/2016
client,1943,EXITED,23/02/2016
client,1944,EXITED,23/02/2016
client,1946,EXITED,05/04/2016
client,1947,EXITED,05/04/2016
client,1970,EXITED,22/04/2016
client,1971,EXITED,29/03/2016
client,1972,EXITED,29/03/2016
client,1973,EXITED,16/12/2015
client,1974,EXITED,29/03/2016
client,1975,EXITED,29/03/2016
client,1989,EXITED,10/06/2016
client,1990,EXITED,10/06/2016
client,1991,EXITED,24/05/2016
client,1992,EXITED,24/05/2016
client,1993,EXITED,24/05/2016
client,1994,EXITED,24/05/2016
client,2000,EXITED,25/02/2016
client,2001,EXITED,17/09/2015
client,2003,EXITED,31/01/2016
client,2004,EXITED,31/01/2016
client,2005,EXITED,09/12/2015
client,2006,EXITED,10/12/2015
client,2007,EXITED,04/07/2016
client,2008,EXITED,04/07/2016
client,2009,EXITED,04/07/2016
client,2011,EXITED,04/07/2016
client,2012,EXITED,29/04/2016
client,2013,EXITED,30/10/2015
client,2015,EXITED,10/06/2016
client,2027,EXITED,29/01/2016
client,2030,EXITED,29/03/2016
client,2031,EXITED,29/03/2016
client,2032,EXITED,22/02/2016
client,2033,EXITED,29/03/2016
client,2034,EXITED,22/02/2016
client,2035,EXITED,22/02/2016
client,2036,EXITED,22/02/2016
client,2037,EXITED,22/02/2016
client,2038,EXITED,22/02/2016
client,2039,EXITED,29/03/2016
client,2046,EXITED,05/04/2016
client,2048,EXITED,04/04/2016
client,2062,EXITED,05/04/2016
client,2063,EXITED,05/04/2016
client,2081,EXITED,29/02/2016
client,2083,EXITED,22/06/2016
client,2102,EXITED,01/02/2016
client,2103,EXITED,01/02/2016
client,2104,EXITED,01/02/2016
client,2105,EXITED,01/02/2016
client,2106,EXITED,01/02/2016
client,2107,EXITED,01/02/2016
client,2108,EXITED,01/02/2016
client,2109,EXITED,01/02/2016
client,2110,EXITED,01/02/2016
client,2111,EXITED,01/02/2016
client,2112,EXITED,01/02/2016
client,2113,EXITED,01/02/2016
client,2114,EXITED,01/02/2016
client,2115,EXITED,01/02/2016
client,2116,EXITED,20/04/2016
client,2128,EXITED,28/01/2016
client,2129,EXITED,28/01/2016
client,2130,EXITED,28/01/2016
client,2131,EXITED,28/01/2016
client,2132,EXITED,28/01/2016
client,2133,EXITED,28/01/2016
client,2134,EXITED,28/01/2016
client,2135,EXITED,28/01/2016
client,2136,EXITED,28/01/2016
client,2137,EXITED,02/10/2015
client,2143,EXITED,24/09/2015
client,2144,EXITED,09/03/2016
client,2146,EXITED,10/12/2015
client,2147,EXITED,10/12/2015
client,2149,EXITED,10/12/2015
client,2150,EXITED,17/09/2015
client,2155,EXITED,01/10/2015
client,2159,EXITED,17/09/2015
client,2169,EXITED,09/12/2015
client,2174,EXITED,10/12/2015
client,2180,EXITED,27/07/2015
client,2181,EXITED,27/07/2015
client,2190,EXITED,10/12/2015
client,2191,EXITED,10/12/2015
client,2192,EXITED,10/12/2015
client,2193,EXITED,10/12/2015
client,2198,EXITED,09/12/2015
client,2199,EXITED,10/12/2015
client,2204,EXITED,31/05/2016
client,2207,EXITED,10/12/2015
client,2208,EXITED,10/12/2015
client,2209,EXITED,17/09/2015
client,2210,EXITED,10/12/2015
client,2211,EXITED,10/12/2015
client,2215,EXITED,10/12/2015
client,2216,EXITED,10/12/2015
client,2217,EXITED,10/12/2015
client,2221,EXITED,09/12/2015
client,2222,EXITED,10/12/2015
client,2225,EXITED,10/12/2015
client,2227,EXITED,10/12/2015
client,2228,EXITED,10/12/2015
client,2229,EXITED,10/12/2015
client,2237,EXITED,31/05/2016
client,2249,EXITED,27/01/2016
client,2252,EXITED,25/08/2015
client,2253,EXITED,25/08/2015
client,2254,EXITED,25/08/2015
client,2259,EXITED,25/08/2015
client,2281,EXITED,28/01/2016
client,2282,EXITED,28/01/2016
client,2283,EXITED,28/01/2016
client,2284,EXITED,28/01/2016
client,2285,EXITED,28/01/2016
client,2286,EXITED,28/01/2016
client,2287,EXITED,28/01/2016
client,2288,EXITED,28/01/2016
client,2289,EXITED,28/01/2016
client,2290,EXITED,28/01/2016
client,2291,EXITED,28/01/2016
client,2292,EXITED,28/01/2016
client,2293,EXITED,28/01/2016
client,2294,EXITED,28/01/2016
client,2295,EXITED,28/01/2016
client,2296,EXITED,28/01/2016
client,2297,EXITED,28/01/2016
client,2298,EXITED,28/01/2016
client,2299,EXITED,28/01/2016
client,2300,EXITED,28/01/2016
client,2301,EXITED,28/01/2016
client,2302,EXITED,28/01/2016
client,2303,EXITED,28/01/2016
client,2304,EXITED,28/01/2016
client,2306,EXITED,31/05/2016
client,2307,EXITED,28/01/2016
client,2308,EXITED,28/01/2016
client,2324,EXITED,29/04/2016
client,2339,EXITED,01/06/2016
client,2343,EXITED,31/05/2016
client,2379,EXITED,04/07/2016
client,2380,EXITED,04/07/2016
client,2381,EXITED,04/07/2016
client,2383,EXITED,04/07/2016
client,2385,EXITED,04/07/2016
client,2386,EXITED,04/07/2016
client,2387,EXITED,04/07/2016
client,2388,EXITED,04/07/2016
client,2389,EXITED,04/07/2016
client,2390,EXITED,04/07/2016
client,2391,EXITED,04/07/2016
client,2392,EXITED,04/07/2016
client,2393,EXITED,04/07/2016
client,2394,EXITED,04/07/2016
client,2395,EXITED,04/07/2016
client,2397,EXITED,25/02/2016
client,2398,EXITED,04/07/2016
client,2400,EXITED,04/07/2016
client,2401,EXITED,04/07/2016
client,2402,EXITED,04/07/2016
client,2403,EXITED,04/07/2016
client,2404,EXITED,04/07/2016
client,2405,EXITED,04/07/2016
client,2406,EXITED,04/07/2016
client,2407,EXITED,25/02/2016
client,2408,EXITED,04/07/2016
client,2409,EXITED,25/02/2016
client,2410,EXITED,04/07/2016
client,2411,EXITED,04/07/2016
client,2412,EXITED,25/02/2016
client,2413,EXITED,04/07/2016
client,2414,EXITED,11/02/2016
