PARENTACCOUNTKEY,PRINCIPALDUE,INTERESTDUE,FEESDUE,date
8a259b1151453f30015145b0da2407a6,674.2000000000,0.0000000000,0.0000000000,2016-05-03
8a259b1151453f30015145b0da2407a6,674.2000000000,0.0000000000,0.0000000000,2016-06-03
8a259b1151453f30015145b0da2407a6,674.2000000000,0.0000000000,0.0000000000,2016-07-03
8a259b1151453f30015145b0da2407a6,674.2000000000,0.0000000000,0.0000000000,2016-08-03
8a259b1151453f30015145b0da2407a6,674.2000000000,0.0000000000,0.0000000000,2016-09-03
8a259b1151453f30015145b0da2407a6,674.2000000000,0.0000000000,0.0000000000,2016-10-03
8a259b1151453f30015145b0da2407a6,674.2000000000,0.0000000000,0.0000000000,2016-11-03
8a259b1151453f30015145b0da2407a6,674.2000000000,0.0000000000,0.0000000000,2016-12-03
8a259b1151453f30015145b6ad6f080e,407.5000000000,0.0000000000,0.0000000000,2016-01-03
8a259b1151453f30015145b6ad6f080e,307.5000000000,0.0000000000,0.0000000000,2016-02-03
8a259b1151453f30015145b6ad6f080e,307.5000000000,0.0000000000,0.0000000000,2016-03-03
8a259b1151453f30015145b6ad6f080e,307.5000000000,0.0000000000,0.0000000000,2016-04-03
8a259b1151453f30015145b6ad6f080e,307.5000000000,0.0000000000,0.0000000000,2016-05-03
8a259b1151453f30015145b6ad6f080e,3307.5000000000,0.0000000000,0.0000000000,2016-06-03
8a259b1151453f30015145b6ad6f080e,307.5000000000,0.0000000000,0.0000000000,2016-07-03
8a259b1151453f30015145b6ad6f080e,307.5000000000,0.0000000000,0.0000000000,2016-08-03
8a259b1151453f30015145b6ad6f080e,307.5000000000,0.0000000000,0.0000000000,2016-09-03
8a259b1151453f30015145b6ad6f080e,307.5000000000,0.0000000000,0.0000000000,2016-10-03
8a259b1151453f30015145b6ad6f080e,307.5000000000,0.0000000000,0.0000000000,2016-11-03
8a259b1151453f30015145b6ad6f080e,3307.5000000000,0.0000000000,0.0000000000,2016-12-03
8a259b1151453f30015145c105ca08c1,407.5000000000,0.0000000000,0.0000000000,2016-01-03
8a259b1151453f30015145c105ca08c1,307.5000000000,0.0000000000,0.0000000000,2016-02-03
8a259b1151453f30015145c105ca08c1,307.5000000000,0.0000000000,0.0000000000,2016-03-03
8a259b1151453f30015145c105ca08c1,3307.5000000000,0.0000000000,0.0000000000,2016-04-03
8a259b1151453f30015145c105ca08c1,307.5000000000,0.0000000000,0.0000000000,2016-05-03
8a259b1151453f30015145c105ca08c1,307.5000000000,0.0000000000,0.0000000000,2016-06-03
8a259b1151453f30015145c105ca08c1,307.5000000000,0.0000000000,0.0000000000,2016-07-03
8a259b1151453f30015145c105ca08c1,3307.5000000000,0.0000000000,0.0000000000,2016-08-03
8a27856049ce3c040149ce542c4c04fd,406.8000000000,0.0000000000,0.0000000000,2014-12-03
8a27856049ce3c040149ce542c4c04fd,394.5000000000,0.0000000000,0.0000000000,2015-01-03
8a27856049ce3c040149ce542c4c04fd,394.5000000000,0.0000000000,0.0000000000,2015-02-03
8a27856049ce3c040149ce542c4c04fd,0.0000000000,0.0000000000,0.0000000000,2015-04-03
8a27856049ce3c040149ce542c4c04fd,0.0000000000,0.0000000000,0.0000000000,2015-04-03
8a27856049ce3c040149ce542c4c04fd,394.5000000000,0.0000000000,0.0000000000,2015-05-03
8a27856049ce3c040149ce542c4c04fd,394.5000000000,0.0000000000,0.0000000000,2015-10-03
8a27856049ce3c040149ce542c4c04fd,1183.5000000000,0.0000000000,0.0000000000,2015-11-03
8a27856049ce3c040149ce56137d051b,0.0000000000,0.0000000000,0.0000000000,2014-12-03
8a27856049ce3c040149ce56137d051b,0.0000000000,0.0000000000,0.0000000000,2015-01-03
8a27856049ce3c040149ce56137d051b,429.0000000000,255.0000000000,0.0000000000,2015-02-03
8a27856049ce3c040149ce56137d051b,429.0000000000,255.0000000000,0.0000000000,2015-03-03
8a27856049ce3c040149ce56137d051b,429.0000000000,255.0000000000,0.0000000000,2015-04-03
8a27856049ce3c040149ce56137d051b,3855.0000000000,255.0000000000,0.0000000000,2015-05-03
8a27856049ce3c040149ce57ff890553,768.7500000000,0.0000000000,0.0000000000,2018-12-03
8a27856049ce3c040149ce57ff890553,768.7500000000,0.0000000000,0.0000000000,2019-01-03
8a27856049ce3c040149ce57ff890553,768.7500000000,0.0000000000,0.0000000000,2019-02-03
8a27856049ce3c040149ce58d8650585,1043.5900000000,0.0000000000,0.0000000000,2018-12-03
8a27856049ce3c040149ce58d8650585,1043.5900000000,0.0000000000,0.0000000000,2019-01-03
8a27856049ce3c040149ce58d8650585,1043.5800000000,0.0000000000,0.0000000000,2019-02-03
8a27856049ce3c040149ce5a2a8e05cb,1235.7900000000,0.0000000000,0.0000000000,2018-12-03
8a27856049ce3c040149ce5a2a8e05cb,1235.7900000000,0.0000000000,0.0000000000,2019-01-03
8a27856049ce3c040149ce5a2a8e05cb,1235.7900000000,0.0000000000,0.0000000000,2019-02-03
8a27856049ce3c040149ce5b650005dc,820.0000000000,0.0000000000,0.0000000000,2015-11-03
8a27856049ce3c040149ce6107ff06ee,691.8000000000,0.0000000000,0.0000000000,2014-12-03
8a27856049ce3c040149ce6107ff06ee,899.2000000000,0.0000000000,0.0000000000,2015-01-03
8a27856049ce3c040149ce6107ff06ee,899.2000000000,0.0000000000,0.0000000000,2015-03-03
8a27856049ce3c040149ce6107ff06ee,899.2000000000,0.0000000000,0.0000000000,2015-04-03
8a27856049ce3c040149ce6107ff06ee,899.2000000000,0.0000000000,0.0000000000,2015-05-03
8a27856049ce3c040149ce6107ff06ee,899.2000000000,0.0000000000,0.0000000000,2015-06-03
8a27856049ce3c040149ce695180083e,0.0000000000,0.0000000000,0.0000000000,2015-04-03
8a27856049ce3c040149ce695180083e,0.0000000000,0.0000000000,0.0000000000,2015-04-03
8a27856049ce3c040149ce695180083e,607.0900000000,0.0000000000,0.0000000000,2015-11-03
8a27856049ce3c040149ce6b24a208d5,52.5000000000,0.0000000000,0.0000000000,2014-12-03
8a27856049ce3c040149ce6b24a208d5,52.5000000000,0.0000000000,0.0000000000,2015-01-03
8a27856049ce3c040149ce6b24a208d5,52.5000000000,0.0000000000,0.0000000000,2015-02-03
8a27856049ce3c040149ce6b24a208d5,52.5000000000,0.0000000000,0.0000000000,2015-03-03
8a27856049ce3c040149ce6b24a208d5,52.5000000000,0.0000000000,0.0000000000,2015-04-03
8a27856049ce3c040149ce6b24a208d5,52.5000000000,0.0000000000,0.0000000000,2015-05-03
8a27856049ce3c040149ce6b24a208d5,52.5000000000,0.0000000000,0.0000000000,2015-06-03
8a27856049ce3c040149ce6b24a208d5,52.5000000000,0.0000000000,0.0000000000,2015-07-03
8a27856049ce3c040149ce6b24a208d5,52.5000000000,0.0000000000,0.0000000000,2015-08-03
8a27856049ce3c040149ce6b24a208d5,52.5000000000,0.0000000000,0.0000000000,2015-11-03
8a27856049ce3c040149ce6b24a208d5,52.5000000000,0.0000000000,0.0000000000,2015-12-03
8a27856049ce3c040149ce6b24a208d5,432.6000000000,0.0000000000,0.0000000000,2016-01-03
8a27856049ce3c040149ce6d0a270945,414.1700000000,139.2800000000,0.0000000000,2014-12-03
8a27856049ce3c040149ce6d0a270945,414.1700000000,139.2800000000,0.0000000000,2015-01-03
8a27856049ce3c040149ce6d0a270945,13.8200000000,139.2800000000,0.0000000000,2015-02-03
8a27856049ce3c040149ce6d0a270945,0.0000000000,0.0000000000,0.0000000000,2015-03-03
8a27856049ce3c040149ce6d0a270945,0.0000000000,0.0000000000,0.0000000000,2015-04-03
8a27856049ce3c040149ce6d0a270945,1642.8400000000,139.3000000000,0.0000000000,2015-05-03
8a27856049ce3c040149ce6ff4a709b8,345.1300000000,0.0000000000,0.0000000000,2014-12-03
8a27856049ce3c040149ce6ff4a709b8,345.1300000000,0.0000000000,0.0000000000,2015-01-03
8a27856049ce3c040149ce6ff4a709b8,345.1400000000,0.0000000000,0.0000000000,2015-03-03
8a27856049ce3c040149ce787ed90aa6,1092.8700000000,0.0000000000,0.0000000000,2018-12-03
8a27856049ce3c040149ce787ed90aa6,1092.8700000000,0.0000000000,0.0000000000,2019-01-03
8a27856049ce3c040149ce787ed90aa6,1092.8800000000,0.0000000000,0.0000000000,2019-02-03
8a27856049ce3c040149ce7c77240aee,375.4500000000,0.0000000000,0.0000000000,2014-12-03
8a27856049ce3c040149ce7c77240aee,334.3000000000,0.0000000000,0.0000000000,2015-01-03
8a27856049ce3c040149ce7c77240aee,334.3000000000,0.0000000000,0.0000000000,2015-02-03
8a27856049ce3c040149ce7c77240aee,334.3000000000,0.0000000000,0.0000000000,2015-03-03
8a27856049ce3c040149ce7c77240aee,334.3000000000,0.0000000000,0.0000000000,2015-04-03
8a27856049ce3c040149ce7c77240aee,334.3000000000,0.0000000000,0.0000000000,2015-05-03
8a27856049ce3c040149ce7c77240aee,334.3000000000,0.0000000000,0.0000000000,2015-06-03
8a27856049ce3c040149ce7c77240aee,1620.0000000000,0.0000000000,0.0000000000,2015-07-03
8a27856049ce3c040149ce7e2f1e0ba9,0.0000000000,0.0000000000,0.0000000000,2015-02-03
8a27856049ce3c040149ce7e2f1e0ba9,0.0000000000,0.0000000000,0.0000000000,2015-04-03
8a27856049ce3c040149ce7e2f1e0ba9,0.0000000000,0.0000000000,0.0000000000,2015-04-03
8a27856049ce3c040149ce7e2f1e0ba9,73.7300000000,0.0000000000,0.0000000000,2015-05-03
8a27856049ce3c040149ce7e2f1e0ba9,73.7300000000,0.0000000000,0.0000000000,2015-08-03
8a27856049ce3c040149ce7e2f1e0ba9,73.7300000000,0.0000000000,0.0000000000,2015-11-03
8a27856049ce3c040149ce7e2f1e0ba9,73.7300000000,0.0000000000,0.0000000000,2015-12-03
8a27856049ce3c040149ce7e2f1e0ba9,294.9300000000,0.0000000000,0.0000000000,2016-01-03
8a27856049ce3c040149ce803fc50bff,0.0000000000,750.0000000000,0.0000000000,2014-12-03
8a27856049ce3c040149ce803fc50bff,0.0000000000,500.0000000000,0.0000000000,2015-01-03
8a27856049ce3c040149ce803fc50bff,0.0000000000,0.0000000000,0.0000000000,2015-02-03
8a27856049ce3c040149ce803fc50bff,0.0000000000,0.0000000000,0.0000000000,2015-03-03
8a27856049ce3c040149ce803fc50bff,0.0000000000,0.0000000000,0.0000000000,2015-04-03
8a27856049ce3c040149ce803fc50bff,0.0000000000,0.0000000000,0.0000000000,2015-05-03
8a27856049ce3c040149ce803fc50bff,0.0000000000,0.0000000000,0.0000000000,2015-06-03
8a27856049ce3c040149ce803fc50bff,0.0000000000,0.0000000000,0.0000000000,2015-08-03
8a27856049ce3c040149ce803fc50bff,0.0000000000,0.0000000000,0.0000000000,2015-08-03
8a27856049ce3c040149ce803fc50bff,0.0000000000,0.0000000000,0.0000000000,2015-09-03
8a27856049ce3c040149ce803fc50bff,0.0000000000,0.0000000000,0.0000000000,2015-10-03
8a27856049ce3c040149ce803fc50bff,0.0000000000,0.0000000000,0.0000000000,2015-11-03
8a27856049ce3c040149ce803fc50bff,0.0000000000,0.0000000000,0.0000000000,2015-12-03
8a27856049ce3c040149ce803fc50bff,0.0000000000,0.0000000000,0.0000000000,2016-01-03
8a27856049ce3c040149ce803fc50bff,0.0000000000,0.0000000000,0.0000000000,2016-02-03
8a27856049ce3c040149ce803fc50bff,28422.0000000000,0.0000000000,0.0000000000,2018-12-03
8a27856049ce3c040149ce816bba0c2c,1094.3500000000,905.6500000000,0.0000000000,2014-12-03
8a27856049ce3c040149ce816bba0c2c,0.0000000000,0.0000000000,0.0000000000,2015-01-03
8a27856049ce3c040149ce816bba0c2c,0.0000000000,0.0000000000,0.0000000000,2015-02-03
8a27856049ce3c040149ce816bba0c2c,0.0000000000,0.0000000000,0.0000000000,2015-03-03
8a27856049ce3c040149ce816bba0c2c,0.0000000000,0.0000000000,0.0000000000,2015-04-03
8a27856049ce3c040149ce816bba0c2c,0.0000000000,0.0000000000,0.0000000000,2015-05-03
8a27856049ce3c040149ce816bba0c2c,0.0000000000,0.0000000000,0.0000000000,2015-06-03
8a27856049ce3c040149ce816bba0c2c,0.0000000000,0.0000000000,0.0000000000,2015-08-03
8a27856049ce3c040149ce816bba0c2c,0.0000000000,0.0000000000,0.0000000000,2015-08-03
8a27856049ce3c040149ce816bba0c2c,0.0000000000,0.0000000000,0.0000000000,2015-09-03
8a27856049ce3c040149ce816bba0c2c,0.0000000000,0.0000000000,0.0000000000,2015-10-03
8a27856049ce3c040149ce816bba0c2c,0.0000000000,0.0000000000,0.0000000000,2015-11-03
8a27856049ce3c040149ce816bba0c2c,0.0000000000,0.0000000000,0.0000000000,2015-12-03
8a27856049ce3c040149ce816bba0c2c,0.0000000000,0.0000000000,0.0000000000,2016-01-03
8a27856049ce3c040149ce816bba0c2c,0.0000000000,0.0000000000,0.0000000000,2016-02-03
8a27856049ce3c040149ce816bba0c2c,23056.3800000000,0.0000000000,0.0000000000,2018-03-03
8a27856049ce3c040149ce82a8c30cbb,7826.0000000000,0.0000000000,0.0000000000,2019-12-03
8a27856049ce3c040149ce848f310cd0,332.5000000000,0.0000000000,0.0000000000,2014-12-03
8a27856049ce3c040149ce848f310cd0,332.5000000000,0.0000000000,0.0000000000,2015-01-03
8a27856049ce3c040149ce848f310cd0,332.5000000000,0.0000000000,0.0000000000,2015-02-03
8a27856049ce3c040149ce848f310cd0,332.5000000000,0.0000000000,0.0000000000,2015-03-03
8a27856049ce3c040149ce848f310cd0,332.5000000000,0.0000000000,0.0000000000,2015-04-03
8a27856049ce3c040149ce848f310cd0,332.5000000000,0.0000000000,0.0000000000,2015-05-03
8a27856049ce3c040149ce848f310cd0,332.5000000000,0.0000000000,0.0000000000,2015-06-03
8a27856049ce3c040149ce8616cc0d0f,0.0000000000,0.0000000000,0.0000000000,2015-04-03
8a27856049ce3c040149ce8616cc0d0f,237.3200000000,0.0000000000,0.0000000000,2015-11-03
8a27856049ce3c040149ce8750c50d3b,687.5000000000,374.5000000000,0.0000000000,2014-12-03
8a27856049ce3c040149ce8750c50d3b,687.5000000000,242.5000000000,0.0000000000,2015-01-03
8a27856049ce3c040149ce8750c50d3b,687.5000000000,242.5000000000,0.0000000000,2015-02-03
8a27856049ce3c040149ce8750c50d3b,687.5000000000,242.5000000000,0.0000000000,2015-03-03
8a27856049ce3c040149ce8750c50d3b,0.0000000000,0.0000000000,0.0000000000,2015-04-03
8a27856049ce3c040149ce8750c50d3b,0.0000000000,0.0000000000,0.0000000000,2015-05-03
8a27856049ce3c040149ce8750c50d3b,0.0000000000,0.0000000000,0.0000000000,2015-06-03
8a27856049ce3c040149ce8750c50d3b,2750.0000000000,484.0000000000,0.0000000000,2015-07-03
8a27856049ce3c040149ce8978940d9d,214.2900000000,135.0100000000,0.0000000000,2014-12-03
8a27856049ce3c040149ce8978940d9d,0.0000000000,0.0000000000,0.0000000000,2015-01-03
8a27856049ce3c040149ce8978940d9d,214.2900000000,135.0100000000,0.0000000000,2015-02-03
8a27856049ce3c040149ce8978940d9d,214.2900000000,135.0100000000,0.0000000000,2015-03-03
8a27856049ce3c040149ce8978940d9d,1714.2600000000,135.0300000000,0.0000000000,2015-04-03
8a27856049ce3c040149ce8d1a730e11,572.2000000000,0.0000000000,0.0000000000,2015-01-03
8a27856049ce3c040149ce8d1a730e11,572.2000000000,0.0000000000,0.0000000000,2015-03-03
8a27856049ce3c040149ce8d1a730e11,572.2000000000,0.0000000000,0.0000000000,2015-04-03
8a27856049ce3c040149ce8d1a730e11,572.2000000000,0.0000000000,0.0000000000,2015-05-03
8a27856049ce3c040149ce8d1a730e11,2715.0000000000,0.0000000000,0.0000000000,2015-10-03
8a27856049ce3c040149ce8ec5810e53,2500.0200000000,215.0000000000,0.0000000000,2014-12-03
8a27856049ce3c040149ce91841d0ec7,1186.6700000000,0.0000000000,0.0000000000,2018-12-03
8a27856049ce3c040149ce91841d0ec7,1186.6700000000,0.0000000000,0.0000000000,2019-01-03
8a27856049ce3c040149ce91841d0ec7,1186.6600000000,0.0000000000,0.0000000000,2019-02-03
8a27856049ce3c040149ce92f6b50f13,464.2900000000,251.2600000000,0.0000000000,2014-12-03
8a27856049ce3c040149ce92f6b50f13,464.2900000000,251.2600000000,0.0000000000,2015-01-03
8a27856049ce3c040149ce92f6b50f13,0.0000000000,0.0000000000,0.0000000000,2015-02-03
8a27856049ce3c040149ce92f6b50f13,464.2900000000,251.2600000000,0.0000000000,2015-03-03
8a27856049ce3c040149ce92f6b50f13,464.2900000000,251.2600000000,0.0000000000,2015-04-03
8a27856049ce3c040149ce92f6b50f13,464.2900000000,251.2600000000,0.0000000000,2015-05-03
8a27856049ce3c040149ce92f6b50f13,3714.2600000000,251.2600000000,0.0000000000,2015-06-03
8a27856049ce3c040149cef6a60f21aa,1375.0000000000,0.0000000000,0.0000000000,2018-12-03
8a27856049ce3c040149cef7e002220d,4990.1900000000,0.0000000000,0.0000000000,2018-12-03
8a27856049ce3c040149cef9baa22221,495.0000000000,0.0000000000,0.0000000000,2014-12-03
8a27856049ce3c040149cef9baa22221,495.0000000000,0.0000000000,0.0000000000,2015-01-03
8a27856049ce3c040149cefb2cd22283,536.2500000000,0.0000000000,0.0000000000,2014-12-03
8a27856049ce3c040149cefb2cd22283,495.0000000000,0.0000000000,0.0000000000,2015-01-03
8a27856049ce3c040149cefb2cd22283,495.0000000000,0.0000000000,0.0000000000,2015-03-03
8a27856049ce3c040149cefb2cd22283,495.0000000000,0.0000000000,0.0000000000,2015-04-03
8a27856049ce3c040149cefb2cd22283,495.0000000000,0.0000000000,0.0000000000,2015-05-03
8a27856049ce3c040149cefb2cd22283,495.0000000000,0.0000000000,0.0000000000,2015-08-03
8a27856049ce3c040149cefb2cd22283,495.0000000000,0.0000000000,0.0000000000,2015-11-03
8a27856049ce3c040149cefb2cd22283,495.0000000000,0.0000000000,0.0000000000,2015-12-03
8a27856049ce3c040149cefcfe7c22c3,0.0000000000,0.0000000000,0.0000000000,2015-02-03
8a27856049ce3c040149cefcfe7c22c3,0.0000000000,0.0000000000,0.0000000000,2015-04-03
8a27856049ce3c040149cefcfe7c22c3,0.0000000000,0.0000000000,0.0000000000,2015-04-03
8a27856049ce3c040149cefcfe7c22c3,0.0000000000,0.0000000000,0.0000000000,2015-05-03
8a27856049ce3c040149cefcfe7c22c3,0.0000000000,0.0000000000,0.0000000000,2015-10-03
8a27856049ce3c040149cefcfe7c22c3,0.0000000000,0.0000000000,0.0000000000,2015-10-03
8a27856049ce3c040149cefcfe7c22c3,0.0000000000,0.0000000000,0.0000000000,2015-10-03
8a27856049ce3c040149cefcfe7c22c3,192.5800000000,0.0000000000,0.0000000000,2015-11-03
8a27856049ce3c040149cefcfe7c22c3,192.5800000000,0.0000000000,0.0000000000,2015-12-03
8a27856049ce3c040149cefcfe7c22c3,192.5800000000,0.0000000000,0.0000000000,2016-01-03
8a27856049ce3c040149cefcfe7c22c3,192.5800000000,0.0000000000,0.0000000000,2016-02-03
8a27856049ce3c040149cefcfe7c22c3,1540.5900000000,0.0000000000,0.0000000000,2016-03-03
8a27856049ce3c040149cefe43e222f2,625.0000000000,0.0000000000,0.0000000000,2019-12-03
8a27856049ce3c040149cefe43e222f2,625.0000000000,0.0000000000,0.0000000000,2020-01-03
8a27856049ce3c040149cefe43e222f2,625.0000000000,0.0000000000,0.0000000000,2020-02-03
8a27856049ce3c040149cefe43e222f2,625.0000000000,0.0000000000,0.0000000000,2020-03-03
8a27856049ce3c040149cefe43e222f2,625.0000000000,0.0000000000,0.0000000000,2020-04-03
8a27856049ce3c040149cefe43e222f2,625.0000000000,0.0000000000,0.0000000000,2020-05-03
8a27856049ce3c040149cefe43e222f2,625.0000000000,0.0000000000,0.0000000000,2020-06-03
8a27856049ce3c040149cefe43e222f2,625.0000000000,0.0000000000,0.0000000000,2020-07-03
8a27856049ce3c040149ceff5a6a235a,0.0000000000,0.0000000000,0.0000000000,2015-04-03
8a27856049ce3c040149ceff5a6a235a,0.0000000000,0.0000000000,0.0000000000,2015-04-03
8a27856049ce3c040149ceff5a6a235a,840.0000000000,0.0000000000,0.0000000000,2015-07-03
8a27856049ce3c040149ceff5a6a235a,2520.0000000000,0.0000000000,0.0000000000,2015-11-03
8a27856049ce3c040149cf031b8623e5,2030.6000000000,0.0000000000,0.0000000000,2018-12-03
8a27856049ce3c040149cf064ea62473,892.3200000000,0.0000000000,0.0000000000,2018-12-03
8a27856049ce3c040149cf07464524a3,334.3000000000,0.0000000000,0.0000000000,2014-12-03
8a27856049ce3c040149cf07464524a3,334.3000000000,0.0000000000,0.0000000000,2015-01-03
8a27856049ce3c040149cf07464524a3,1619.3000000000,0.0000000000,0.0000000000,2015-02-03
8a27856049ce3c040149cf09684a24ff,4650.0000000000,0.0000000000,0.0000000000,2018-12-03
8a27856049ce3c040149cf0aabc22512,5903.0000000000,0.0000000000,0.0000000000,2018-12-03
8a27856049ce3c040149cf0c1a962521,5791.0000000000,0.0000000000,0.0000000000,2018-12-03
8a27856049ce3c040149cf0d66952555,2128.3300000000,0.0000000000,0.0000000000,2018-12-03
8a27856049ce3c040149cf0d66952555,2128.3300000000,0.0000000000,0.0000000000,2019-01-03
8a27856049ce3c040149cf0d66952555,2128.3400000000,0.0000000000,0.0000000000,2019-02-03
8a27856049ce3c040149cf0eed2525c4,0.0000000000,0.0000000000,0.0000000000,2015-04-03
8a27856049ce3c040149cf0eed2525c4,0.0000000000,0.0000000000,0.0000000000,2015-04-03
8a27856049ce3c040149cf0eed2525c4,127.0000000000,0.0000000000,0.0000000000,2015-11-03
8a27856049ce3c040149cf0eed2525c4,381.0000000000,0.0000000000,0.0000000000,2015-12-03
8a27856049ce3c040149cf11b6c5269a,279.9000000000,0.0000000000,0.0000000000,2014-12-03
8a27856049ce3c040149cf11b6c5269a,279.9000000000,0.0000000000,0.0000000000,2015-01-03
8a27856049ce3c040149cf11b6c5269a,0.0000000000,0.0000000000,0.0000000000,2015-04-03
8a27856049ce3c040149cf11b6c5269a,0.0000000000,0.0000000000,0.0000000000,2015-04-03
8a27856049ce3c040149cf11b6c5269a,279.9000000000,0.0000000000,0.0000000000,2015-05-03
8a27856049ce3c040149cf11b6c5269a,279.9000000000,0.0000000000,0.0000000000,2015-06-03
8a27856049ce3c040149cf11b6c5269a,1911.1000000000,0.0000000000,0.0000000000,2015-07-03
8a27856049ce3c040149cf1363ab2727,1063.8000000000,0.0000000000,0.0000000000,2014-12-03
8a27856049ce3c040149cf1363ab2727,1063.8000000000,0.0000000000,0.0000000000,2015-01-03
8a27856049ce3c040149cf1363ab2727,1063.8000000000,0.0000000000,0.0000000000,2015-02-03
8a27856049ce3c040149cf1363ab2727,1063.8000000000,0.0000000000,0.0000000000,2015-03-03
8a27856049ce3c040149cf1363ab2727,1063.8000000000,0.0000000000,0.0000000000,2015-04-03
8a27856049ce3c040149cf1363ab2727,1063.8000000000,0.0000000000,0.0000000000,2015-05-03
8a27856049ce3c040149cf1363ab2727,1063.4000000000,0.0000000000,0.0000000000,2015-06-03
8a27856049ce3c040149cf18907228ba,375.0000000000,135.0000000000,0.0000000000,2014-12-03
8a27856049ce3c040149cf18907228ba,375.0000000000,135.0000000000,0.0000000000,2015-01-03
8a27856049ce3c040149cf1a5c662935,1151.3300000000,0.0000000000,0.0000000000,2018-12-03
8a27856049ce3c040149cf1a5c662935,1151.3300000000,0.0000000000,0.0000000000,2019-01-03
8a27856049ce3c040149cf1a5c662935,1151.3400000000,0.0000000000,0.0000000000,2019-02-03
8a27856049ce3c040149cf1b878829a9,469.6000000000,0.0000000000,0.0000000000,2018-12-03
8a27856049ce3c040149cf1b878829a9,469.6000000000,0.0000000000,0.0000000000,2019-01-03
8a27856049ce3c040149cf1b878829a9,469.6000000000,0.0000000000,0.0000000000,2019-02-03
8a27856049ce3c040149cf1c7de829fa,0.0000000000,0.0000000000,0.0000000000,2015-04-03
8a27856049ce3c040149cf1c7de829fa,0.0000000000,0.0000000000,0.0000000000,2015-04-03
8a27856049ce3c040149cf1c7de829fa,108.0000000000,0.0000000000,0.0000000000,2015-08-03
8a27856049ce3c040149cf1c7de829fa,108.0000000000,0.0000000000,0.0000000000,2015-11-03
8a27856049ce3c040149cf1c7de829fa,324.0000000000,0.0000000000,0.0000000000,2015-12-03
8a27856049ce3c040149cf1dc4102a22,1081.1000000000,0.0000000000,0.0000000000,2015-01-03
8a27856049ce3c040149cf1dc4102a22,1081.1000000000,0.0000000000,0.0000000000,2015-02-03
8a27856049ce3c040149cf1dc4102a22,1081.1000000000,0.0000000000,0.0000000000,2015-03-03
8a27856049ce3c040149cf1dc4102a22,5152.5000000000,0.0000000000,0.0000000000,2015-04-03
8a27856049ce3c040149cf1edb0e2a4d,2147.2000000000,0.0000000000,0.0000000000,2018-12-03
8a27856049ce3c040149cf1fc1bd2a6d,691.1000000000,0.0000000000,0.0000000000,2014-12-03
8a27856049ce3c040149cf1fc1bd2a6d,661.1000000000,0.0000000000,0.0000000000,2015-01-03
8a27856049ce3c040149cf1fc1bd2a6d,661.1000000000,0.0000000000,0.0000000000,2015-03-03
8a27856049ce3c040149cf1fc1bd2a6d,661.1000000000,0.0000000000,0.0000000000,2015-04-03
8a27856049ce3c040149cf1fc1bd2a6d,661.1000000000,0.0000000000,0.0000000000,2015-05-03
8a27856049ce3c040149cf1fc1bd2a6d,661.1000000000,0.0000000000,0.0000000000,2015-06-03
8a27856049ce3c040149cf1fc1bd2a6d,3232.5000000000,0.0000000000,0.0000000000,2015-07-03
8a27856049ce3c040149cf2321f72b79,413.8000000000,0.0000000000,0.0000000000,2014-12-03
8a27856049ce3c040149cf2321f72b79,413.8000000000,0.0000000000,0.0000000000,2015-02-03
8a27856049ce3c040149cf2321f72b79,413.8000000000,0.0000000000,0.0000000000,2015-03-03
8a27856049ce3c040149cf2321f72b79,413.8000000000,0.0000000000,0.0000000000,2015-04-03
8a27856049ce3c040149cf2321f72b79,413.8000000000,0.0000000000,0.0000000000,2015-05-03
8a27856049ce3c040149cf2321f72b79,413.8000000000,0.0000000000,0.0000000000,2015-06-03
8a27856049ce3c040149cf2321f72b79,413.8000000000,0.0000000000,0.0000000000,2015-07-03
8a27856049ce3c040149cf26e0d82d14,1861.1000000000,0.0000000000,0.0000000000,2014-12-03
8a27856049ce3c040149cf26e0d82d14,1861.1000000000,0.0000000000,0.0000000000,2015-01-03
8a27856049ce3c040149cf26e0d82d14,1861.1000000000,0.0000000000,0.0000000000,2015-02-03
8a27856049ce3c040149cf26e0d82d14,1861.1000000000,0.0000000000,0.0000000000,2015-03-03
8a27856049ce3c040149cf26e0d82d14,1861.1000000000,0.0000000000,0.0000000000,2015-04-03
8a27856049ce3c040149cf26e0d82d14,1861.1000000000,0.0000000000,0.0000000000,2015-05-03
8a27856049ce3c040149cf26e0d82d14,8932.5000000000,0.0000000000,0.0000000000,2015-06-03
8a27856049ce3c040149cf2851972df4,179.1700000000,0.0000000000,0.0000000000,2014-12-03
8a27856049ce3c040149cf2851972df4,179.1700000000,0.0000000000,0.0000000000,2015-01-03
8a27856049ce3c040149cf2851972df4,179.1700000000,0.0000000000,0.0000000000,2015-02-03
8a27856049ce3c040149cf2851972df4,179.1700000000,0.0000000000,0.0000000000,2015-03-03
8a27856049ce3c040149cf2851972df4,179.1700000000,0.0000000000,0.0000000000,2015-04-03
8a27856049ce3c040149cf2851972df4,179.1700000000,0.0000000000,0.0000000000,2015-05-03
8a27856049ce3c040149cf2851972df4,179.1700000000,0.0000000000,0.0000000000,2015-06-03
8a27856049ce3c040149cf2851972df4,179.1700000000,0.0000000000,0.0000000000,2015-07-03
8a27856049ce3c040149cf2851972df4,179.1700000000,0.0000000000,0.0000000000,2015-08-03
8a27856049ce3c040149cf2851972df4,179.1700000000,0.0000000000,0.0000000000,2015-09-03
